Date,Meat,"Fish, seafood and other marine products",Dairy products and eggs,Bakery and cereal products (excluding baby food),"Fruit, fruit preparations and nuts",Vegetables and vegetable preparations,Other food products and non-alcoholic beverages,Food purchased from restaurants 
2015-06-01,159.7,123.8,144.8,149.9,141.3,139.3,131.0,143.7
2015-07-01,157.1,125.9,145.9,152.1,143.0,143.0,130.6,143.8
2015-08-01,159.2,124.5,144.2,153.5,141.7,140.5,131.6,143.9
2015-09-01,159.5,121.6,144.7,150.1,144.0,139.9,130.7,144.0
2015-10-01,159.4,120.7,146.4,152.0,142.5,140.9,129.0,144.1
2015-11-01,158.5,117.5,146.5,151.8,145.2,146.3,130.6,143.7
2015-12-01,158.2,117.4,147.9,156.0,142.8,153.5,132.3,144.0
2016-01-01,158.1,120.8,145.7,156.7,146.8,166.8,133.6,144.2
2016-02-01,157.8,124.1,147.2,155.4,142.9,151.6,132.6,144.8
2016-03-01,162.1,119.8,145.9,155.8,144.0,144.6,135.0,145.3
2016-04-01,159.0,120.6,147.2,153.3,141.5,139.5,135.2,145.4
2016-05-01,157.0,125.7,146.6,154.3,145.5,138.4,134.5,145.7
2016-06-01,153.5,126.6,146.3,152.5,144.4,145.1,133.0,145.9
2016-07-01,158.8,127.4,148.5,154.3,141.5,144.4,135.9,146.2
2016-08-01,157.5,125.3,147.4,152.5,142.8,143.5,132.8,146.2
2016-09-01,155.9,126.6,141.8,148.5,139.6,138.3,126.8,146.0
2016-10-01,156.0,120.1,140.4,148.1,136.6,132.5,124.3,146.4
2016-11-01,152.1,118.9,142.4,141.3,139.2,141.4,126.7,146.6
2016-12-01,153.2,120.1,143.5,146.0,140.0,143.0,127.2,147.0
2017-01-01,151.9,123.2,141.8,147.0,141.7,140.5,127.0,147.5
2017-02-01,151.6,123.8,143.1,145.4,138.2,140.9,128.2,147.6
2017-03-01,156.1,126.1,143.4,147.4,138.5,142.5,128.6,147.6
2017-04-01,158.0,123.5,143.8,148.4,142.7,140.2,131.4,156.0
2017-05-01,159.4,126.3,142.1,144.9,145.5,141.7,131.2,156.3
2017-06-01,158.3,127.8,141.6,146.5,142.1,149.6,133.3,157.8
2017-07-01,159.6,125.3,139.5,147.7,146.6,150.0,131.9,158.4
2017-08-01,161.3,127.8,139.9,147.5,146.8,148.5,131.8,158.9
2017-09-01,160.3,124.0,138.6,146.9,141.3,143.4,131.3,158.9
2017-10-01,157.5,123.9,139.8,148.4,139.3,136.4,132.0,158.8
2017-11-01,155.6,119.5,142.0,147.3,142.5,143.4,132.5,159.0
2017-12-01,154.6,122.8,137.9,147.4,142.0,148.3,127.9,159.4
2018-01-01,153.3,122.7,138.6,147.0,140.1,150.8,131.0,159.5
2018-02-01,147.4,125.8,140.0,145.7,135.5,150.8,132.8,159.5
2018-03-01,152.1,130.2,143.1,143.9,138.4,145.3,131.8,159.5
2018-04-01,156.1,130.2,141.2,146.9,137.4,140.4,131.6,160.7
2018-05-01,154.0,128.2,141.0,143.9,141.7,137.1,131.9,160.9
2018-06-01,151.0,128.6,142.0,142.6,141.1,140.7,133.0,160.9
2018-07-01,152.8,131.9,138.9,145.7,146.4,142.3,131.0,161.8
2018-08-01,153.8,131.3,142.2,144.3,145.7,140.7,128.4,162.2
2018-09-01,155.9,125.1,141.3,140.9,138.9,141.9,129.8,162.3
2018-10-01,154.5,130.7,142.7,143.2,136.3,142.2,129.5,162.9
2018-11-01,153.5,129.6,141.8,142.1,143.3,148.0,132.0,163.3
2018-12-01,156.8,127.4,142.8,145.1,145.2,153.2,130.4,164.4
2019-01-01,160.4,134.2,142.7,144.3,143.6,157.6,134.1,164.4
2019-02-01,156.9,134.9,144.3,145.6,144.6,160.6,134.6,164.5
2019-03-01,155.2,135.3,142.8,143.7,144.9,158.9,132.9,164.8
2019-04-01,155.8,133.2,142.5,140.3,143.3,156.1,133.5,165.9
2019-05-01,155.6,132.3,142.0,141.8,143.5,156.1,133.1,166.3
2019-06-01,156.5,133.2,140.3,142.7,146.2,166.0,132.9,166.8
2019-07-01,163.1,133.2,143.2,145.9,144.5,165.6,134.6,167.1
2019-08-01,161.9,130.7,142.2,142.4,143.4,160.8,133.6,167.3
2019-09-01,164.9,129.9,143.7,144.0,139.0,157.5,136.0,167.6
2019-10-01,168.7,130.7,142.1,148.0,142.3,151.0,136.9,167.6
2019-11-01,165.3,133.4,144.7,146.9,142.0,154.1,136.9,167.4
2019-12-01,163.6,132.2,146.3,147.3,149.3,155.2,134.9,167.8
2020-01-01,167.9,132.4,144.6,148.4,151.2,166.3,138.8,168.5
2020-02-01,164.4,133.2,146.4,146.8,142.6,164.0,138.7,168.7
2020-03-01,169.6,131.6,146.7,148.4,143.7,163.2,138.6,169.1
2020-04-01,166.1,133.9,147.7,145.5,140.6,156.0,137.3,169.2
2020-05-01,172.3,138.9,149.1,148.8,140.9,158.7,138.1,168.0
2020-06-01,173.4,136.4,149.9,148.7,145.3,163.3,137.6,168.0
2020-07-01,171.7,135.3,147.9,147.4,143.1,167.5,138.5,170.4
2020-08-01,170.5,137.8,146.9,145.3,144.1,160.3,136.2,170.3
2020-09-01,165.3,137.5,148.2,145.0,139.4,154.7,135.5,170.5
2020-10-01,168.9,140.4,148.6,145.8,142.3,153.8,135.6,171.3
2020-11-01,168.7,140.6,146.9,148.4,143.2,157.9,137.3,171.6
2020-12-01,167.0,139.2,148.3,145.2,144.7,155.5,133.3,171.3
2021-01-01,171.3,135.8,148.4,143.3,146.4,161.7,137.5,172.2
2021-02-01,167.8,134.8,151.7,148.7,147.7,162.1,139.1,172.4
2021-03-01,168.3,135.5,152.6,147.5,143.4,158.0,141.9,172.5
2021-04-01,168.0,139.7,152.1,146.1,145.3,150.6,138.9,172.9
2021-05-01,173.3,138.7,155.0,145.9,146.5,156.5,142.3,173.0
2021-06-01,179.2,139.0,155.0,146.2,147.9,153.6,141.8,174.1
2021-07-01,180.1,136.8,155.3,146.5,144.0,153.5,140.9,174.9
2021-08-01,179.1,142.2,153.1,146.9,146.4,152.2,139.5,175.0
2021-09-01,185.3,138.6,154.9,147.0,147.1,151.3,143.1,174.5
2021-10-01,185.9,140.3,151.1,146.1,145.0,152.5,141.6,174.7
2021-11-01,186.6,142.7,154.3,147.3,149.6,160.6,142.5,175.8
2021-12-01,181.9,141.5,152.9,151.4,149.7,161.3,144.5,176.2
2022-01-01,185.3,140.5,153.9,152.1,155.0,164.9,148.0,178.6
2022-02-01,184.8,144.2,157.5,157.0,156.2,167.7,151.8,178.8
2022-03-01,182.6,144.0,160.9,158.3,154.8,166.5,153.8,178.8
2022-04-01,187.0,146.3,162.3,159.3,154.1,160.7,154.9,180.4
2022-05-01,189.0,150.2,164.0,159.2,155.9,170.3,155.8,180.4
2022-06-01,184.8,153.4,165.3,163.6,157.6,169.3,155.5,181.0
2022-07-01,191.6,150.2,165.9,166.5,157.2,170.1,157.4,184.0
2022-08-01,187.5,149.8,164.4,169.7,162.0,168.7,161.0,187.6
2022-09-01,195.2,148.6,165.4,173.4,161.1,171.9,162.0,190.6
2022-10-01,193.0,150.3,170.3,175.7,159.5,169.6,160.9,190.0
2022-11-01,198.4,153.5,167.6,173.9,165.5,184.2,161.6,189.3
2022-12-01,191.6,151.4,168.1,175.8,166.7,187.0,162.6,191.0
2023-01-01,197.6,153.8,171.6,176.8,173.0,189.1,164.6,192.8
2023-02-01,197.3,151.4,172.9,180.7,168.4,188.8,165.9,194.5
2023-03-01,192.7,153.5,175.4,184.5,171.8,186.1,168.9,195.3
2023-04-01,198.5,149.3,174.1,183.5,169.8,178.9,169.3,196.2
2023-05-01,198.0,152.5,174.6,184.8,169.2,185.8,171.3,196.0
2023-06-01,197.9,155.9,173.1,182.8,170.9,184.9,171.4,196.8
2023-07-01,201.7,152.6,171.9,186.3,166.7,186.7,170.8,199.6
2023-08-01,201.2,154.5,173.3,184.8,166.3,184.2,172.9,199.7
2023-09-01,202.9,152.0,173.5,183.3,164.8,184.3,171.9,200.1
2023-10-01,202.6,152.7,170.9,182.8,162.1,175.1,175.2,200.3
2023-11-01,206.9,154.5,173.0,182.0,166.8,184.6,172.6,201.0
2023-12-01,202.5,153.3,172.0,183.2,172.3,189.1,172.4,202.3
2024-01-01,204.7,155.1,173.0,185.1,174.7,195.2,172.0,205.5
2024-02-01,199.3,151.2,172.1,185.6,172.3,198.4,173.5,205.7
2024-03-01,201.8,151.7,173.4,184.4,168.5,192.0,174.6,204.3
2024-04-01,201.7,151.5,174.4,183.2,169.8,183.8,175.0,206.1
