Date,Meat,"Fish, seafood and other marine products",Dairy products and eggs,Bakery and cereal products (excluding baby food),"Fruit, fruit preparations and nuts",Vegetables and vegetable preparations,Other food products and non-alcoholic beverages,Food purchased from restaurants 
2015-06-01,177.0,135.6,130.2,139.4,122.8,145.2,119.1,138.2
2015-07-01,182.0,135.9,130.5,140.0,123.1,148.5,117.7,138.3
2015-08-01,179.7,134.4,130.0,141.8,115.0,150.8,121.1,138.3
2015-09-01,183.8,136.4,127.9,140.0,120.6,147.7,121.9,138.4
2015-10-01,182.4,134.6,129.3,144.3,130.2,147.2,121.5,139.6
2015-11-01,178.2,131.0,127.7,140.3,127.6,151.8,118.2,141.5
2015-12-01,174.0,137.0,129.4,139.8,129.0,158.2,122.6,141.5
2016-01-01,178.2,135.6,130.6,144.4,130.8,172.3,121.5,141.8
2016-02-01,186.3,134.2,131.9,144.1,139.4,170.8,123.5,141.8
2016-03-01,185.4,135.7,131.7,141.4,135.8,168.3,121.5,141.8
2016-04-01,187.9,133.6,132.5,141.1,123.1,174.5,125.3,142.0
2016-05-01,183.4,139.4,127.3,140.4,129.8,162.7,124.1,142.5
2016-06-01,187.3,139.4,124.8,145.4,124.6,163.4,123.6,142.2
2016-07-01,180.8,142.1,129.9,139.6,127.6,165.8,122.0,142.2
2016-08-01,180.3,139.1,126.3,138.9,125.3,162.7,125.4,142.2
2016-09-01,182.6,142.9,132.5,135.3,118.2,154.9,121.6,142.2
2016-10-01,185.2,141.4,130.1,139.9,118.0,150.5,120.2,142.2
2016-11-01,184.8,143.0,128.4,139.6,119.2,165.1,120.1,142.8
2016-12-01,172.3,131.5,130.2,135.2,122.7,163.7,118.9,142.8
2017-01-01,174.7,136.7,132.2,137.0,134.9,158.7,120.4,142.9
2017-02-01,180.1,134.3,130.4,140.1,126.5,155.9,121.7,142.9
2017-03-01,194.8,138.9,130.8,137.4,133.9,155.8,119.2,142.8
2017-04-01,188.4,139.9,129.9,135.4,130.8,163.2,120.4,143.9
2017-05-01,183.5,145.1,129.0,136.5,136.1,161.3,118.5,144.8
2017-06-01,188.1,135.8,129.6,136.7,131.9,167.9,118.2,144.8
2017-07-01,188.7,134.4,125.8,136.6,131.3,174.1,115.9,145.0
2017-08-01,180.7,134.8,129.6,139.6,132.2,165.6,116.4,145.0
2017-09-01,185.6,133.8,126.6,139.1,136.8,164.6,119.4,145.0
2017-10-01,186.4,136.2,130.7,140.4,131.6,167.3,119.1,146.3
2017-11-01,183.9,144.3,131.1,140.9,133.1,161.7,120.2,146.3
2017-12-01,184.0,137.3,132.4,137.0,130.2,161.0,114.3,146.3
2018-01-01,175.6,137.0,132.4,138.1,132.1,162.2,121.1,146.5
2018-02-01,181.0,134.9,130.0,137.9,125.6,166.6,118.2,146.5
2018-03-01,180.3,139.7,131.4,136.7,126.1,171.4,117.2,146.6
2018-04-01,182.7,136.5,128.7,131.4,127.1,165.5,120.8,146.7
2018-05-01,188.0,135.8,127.0,136.1,132.6,160.6,115.8,146.7
2018-06-01,182.0,140.0,123.0,138.2,131.0,167.2,114.6,147.0
2018-07-01,185.6,140.1,122.6,143.4,131.0,174.5,114.5,147.0
2018-08-01,186.4,138.3,123.6,143.9,127.6,174.0,110.5,147.0
2018-09-01,189.6,143.3,125.2,145.0,129.6,168.0,114.8,148.3
2018-10-01,170.7,139.8,124.8,147.0,128.7,165.8,113.1,150.6
2018-11-01,180.8,142.6,125.3,145.8,131.2,171.6,116.4,150.6
2018-12-01,179.3,144.6,121.8,141.9,134.0,173.5,116.1,148.9
2019-01-01,185.9,147.5,127.5,148.3,129.7,182.7,115.1,151.6
2019-02-01,187.7,143.6,128.1,143.4,124.6,181.1,118.8,150.0
2019-03-01,186.8,144.3,125.9,148.7,126.8,183.3,117.2,151.6
2019-04-01,182.2,147.0,127.2,139.4,123.6,184.4,116.7,151.6
2019-05-01,186.5,148.1,130.1,146.8,129.0,181.8,113.1,151.6
2019-06-01,190.3,141.0,127.7,140.6,132.3,197.3,113.4,151.9
2019-07-01,193.5,147.1,127.8,146.0,128.4,202.1,114.4,152.1
2019-08-01,194.7,141.6,128.0,144.2,126.1,192.5,113.4,152.1
2019-09-01,196.3,143.3,129.4,141.2,124.7,190.1,114.4,152.1
2019-10-01,193.4,147.0,123.9,143.0,129.6,171.7,114.0,153.6
2019-11-01,191.1,144.3,120.5,143.0,129.6,190.3,115.2,153.7
2019-12-01,188.7,139.6,125.7,145.2,134.5,188.6,113.9,153.3
2020-01-01,187.6,144.0,125.4,144.2,139.5,200.5,114.6,155.7
2020-02-01,182.5,143.9,126.9,145.3,131.8,207.3,114.3,155.4
2020-03-01,192.2,145.2,127.3,149.0,135.1,199.6,113.9,153.3
2020-04-01,193.0,137.0,123.8,140.2,117.1,191.1,112.4,155.9
2020-05-01,186.3,139.5,124.4,144.0,125.6,182.5,111.6,155.9
2020-06-01,192.0,132.7,123.9,142.4,126.6,191.4,113.1,155.7
2020-07-01,193.3,135.7,125.3,137.8,131.3,193.3,114.1,154.9
2020-08-01,187.3,146.1,123.4,140.0,121.1,183.5,111.1,154.9
2020-09-01,192.3,135.6,127.7,141.3,125.0,184.0,112.2,154.6
2020-10-01,190.1,137.0,126.9,140.9,127.5,176.0,114.9,155.2
2020-11-01,191.3,141.0,126.4,141.3,127.1,186.7,112.4,155.5
2020-12-01,184.7,138.1,125.3,140.4,125.1,196.4,111.6,153.6
2021-01-01,194.6,139.1,128.8,141.8,125.2,192.3,115.9,155.7
2021-02-01,192.4,134.8,128.5,143.2,122.6,193.2,114.1,155.7
2021-03-01,186.1,126.3,130.4,143.7,125.7,185.8,112.9,155.7
2021-04-01,184.1,135.7,131.2,140.1,128.4,174.9,115.5,155.5
2021-05-01,189.4,133.4,131.3,143.5,125.4,170.2,114.8,155.5
2021-06-01,185.4,140.2,130.6,141.0,123.2,170.6,114.4,155.9
2021-07-01,192.4,142.4,129.9,141.3,124.4,177.1,117.9,157.5
2021-08-01,189.6,140.0,129.7,141.1,126.2,178.1,117.9,157.5
2021-09-01,203.9,143.7,134.5,143.2,122.4,179.7,118.3,157.5
2021-10-01,195.5,140.3,132.8,146.3,122.8,174.2,119.4,157.5
2021-11-01,200.1,141.2,131.3,144.1,127.0,183.2,121.5,157.5
2021-12-01,201.6,144.9,134.7,146.7,133.4,191.6,121.2,157.5
2022-01-01,208.3,147.3,134.1,145.8,129.4,190.6,123.4,157.6
2022-02-01,208.5,145.4,136.1,148.5,130.4,189.9,123.1,157.6
2022-03-01,205.3,146.2,141.4,151.4,138.5,191.9,127.6,158.2
2022-04-01,202.0,148.3,138.2,151.3,135.3,190.8,129.6,160.4
2022-05-01,202.4,157.6,143.4,152.9,137.0,195.2,130.2,160.4
2022-06-01,206.3,150.7,139.8,151.2,137.3,196.4,131.7,162.5
2022-07-01,203.4,154.4,137.1,162.3,132.7,200.4,131.3,163.8
2022-08-01,211.8,146.9,139.9,163.9,130.7,204.2,134.2,165.5
2022-09-01,208.4,147.8,143.6,166.3,145.5,207.8,133.5,166.7
2022-10-01,203.3,155.0,139.7,169.6,145.2,196.8,132.2,166.9
2022-11-01,199.5,151.1,146.2,169.4,146.6,214.9,135.8,168.3
2022-12-01,197.2,145.5,145.9,171.8,154.3,220.6,134.8,172.1
2023-01-01,199.5,144.3,146.9,171.0,150.6,228.6,137.6,172.4
2023-02-01,212.5,152.0,158.5,175.6,155.7,225.7,141.2,174.7
2023-03-01,209.1,149.1,163.9,183.6,163.4,227.3,146.6,175.6
2023-04-01,211.1,155.1,164.4,182.4,156.4,219.6,146.9,176.1
2023-05-01,212.6,161.8,159.9,185.0,160.5,221.6,146.2,176.3
2023-06-01,212.9,158.4,163.0,187.8,168.7,222.9,146.4,175.9
2023-07-01,208.6,170.3,164.4,190.1,154.8,217.6,149.1,176.4
2023-08-01,219.0,157.4,163.4,190.4,156.1,224.5,149.0,177.1
2023-09-01,225.1,169.1,164.5,190.0,157.1,224.7,148.3,177.1
2023-10-01,211.7,162.3,162.9,187.4,155.1,214.8,146.4,177.6
2023-11-01,214.0,158.4,164.8,186.5,159.8,223.4,147.9,177.1
2023-12-01,220.2,160.9,167.1,184.4,166.9,230.1,147.4,178.1
2024-01-01,217.7,154.7,164.1,176.5,163.2,238.8,147.2,180.1
2024-02-01,209.7,160.6,168.5,182.0,164.8,239.2,145.0,180.3
2024-03-01,221.5,158.7,167.6,180.2,162.4,241.1,148.7,180.6
2024-04-01,218.7,160.5,169.6,181.1,162.5,228.7,147.5,180.6
