index,"Total, Raw materials price indexes (RMPI)","Total, excluding crude energy products",Crop products  ,Wheat  ,Canola (including rapeseed)  ,"Fresh fruit, nuts and vegetables, and pulse crops  ",Fresh fruit and nuts  ,Fresh potatoes  ,Fresh vegetables (except potatoes and pulse crops)  ,Pulse crops (except soybeans)  ,Other crop products  ,Grains (except wheat)  ,Corn for grain  ,Oats  ,Barley  ,Oilseeds (except canola)  ,Soybeans  ,Oilseeds (except canola and soybeans)  ,Other miscellaneous crop products  ,"Floriculture and nursery products, and sod  ",Animals and animal products  ,Live animals  ,Cattle and calves  ,Hogs  ,Poultry  ,Other live animals  ,Other animal products  ,Eggs in shell  ,Unprocessed milk  ,"Raw furskins, and animal products n.e.c.  ","Fish, crustaceans, shellfish and other fishery products  "
1986-11-01,0.012490241998438734,0.016016016016016044,0.04375000000000001,0.15228690228690223,0.02538314176245207,0.41621456217539454,0.6952338017659492,0.11864406779661013,0.00497017892644136,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.048084759576202174,0.014213663457129766,0.13497942386831274,0.3554374572163328,0.06548536209553157,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.06620209059233462,0.4228559610258299,0.22645578720345078,0.5462295081967213,0.09366391184572997,0.3936670230776084,0.42678251980577553,0.027744270205066313,0.004524886877828038,0.3942960658598582,0.058394160583941535
1986-12-01,0.01483216237314594,0.013013013013013053,0.04236111111111107,0.15228690228690223,0.01628352490421453,0.41621456217539454,0.6952338017659492,0.11864406779661013,0.00497017892644136,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.06845965770171153,0.014672168729940371,0.16872427983539096,0.3554374572163328,0.06548536209553157,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.053426248548199884,0.4228559610258299,0.214234363767074,0.4944262295081967,0.0826446280991735,0.3936670230776084,0.42678251980577553,0.0,0.00301659125188547,0.3942960658598582,0.07623682076236815
1987-01-01,0.021077283372365363,0.01501501501501501,0.03888888888888886,0.1502079002079002,0.00957854406130268,0.41621456217539454,0.6952338017659492,0.1294915254237288,0.00497017892644136,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.056234718826405905,0.018340210912425492,0.12674897119341566,0.3554374572163328,0.09167950693374427,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.04645760743321725,0.4228559610258299,0.209920920201294,0.420327868852459,0.07024793388429762,0.3936670230776084,0.42678251980577553,0.0156815440289505,0.007541478129713397,0.3942960658598582,0.09651257096512561
1987-02-01,0.026541764246682253,0.013013013013013053,0.036111111111111094,0.14812889812889812,0.0,0.41621456217539454,0.6952338017659492,0.13491525423728815,0.00497017892644136,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.04563977180114098,0.028885832187070137,0.11687242798353908,0.3554374572163328,0.052388289676425226,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.054587688734030304,0.4228559610258299,0.209920920201294,0.4249180327868852,0.06336088154269981,0.3936670230776084,0.42678251980577553,0.0156815440289505,0.009049773755656187,0.3942960658598582,0.10137875101378752
1987-03-01,0.023419203747072626,0.012012012012012074,0.033333333333333326,0.14916839916839914,0.0,0.41621456217539454,0.6952338017659492,0.1586440677966102,0.00497017892644136,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.05215973920130401,0.031636863823933964,0.09218106995884773,0.3554374572163328,0.046224961479198745,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.04529616724738683,0.4228559610258299,0.207764198418404,0.38295081967213107,0.06336088154269981,0.3936670230776084,0.42678251980577553,0.014475271411338864,0.009049773755656187,0.3942960658598582,0.09975669099756684
1987-04-01,0.02810304449648715,0.020020020020020013,0.032638888888888884,0.14604989604989604,0.0019157088122605248,0.41621456217539454,0.6952338017659492,0.16203389830508477,0.00497017892644136,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.0603096984515078,0.01788170563961486,0.08230452674897121,0.3554374572163328,0.06548536209553157,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.060394889663182405,0.4228559610258299,0.2401150251617541,0.41704918032786886,0.07300275482093654,0.3936670230776084,0.42678251980577553,0.008443908323281013,0.009049773755656187,0.3942960658598582,0.0859691808596918
1987-05-01,0.03981264637002341,0.0390390390390391,0.05069444444444443,0.14812889812889812,0.02250957854406127,0.41621456217539454,0.6952338017659492,0.22711864406779655,0.005964214711729587,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.08312958435207829,0.00687757909215958,0.11934156378600824,0.3554374572163328,0.1055469953775039,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.09059233449477355,0.4228559610258299,0.2703091301222142,0.5081967213114754,0.07300275482093654,0.3936670230776084,0.42678251980577553,0.008443908323281013,0.007541478129713397,0.3942960658598582,0.07866991078669905
1987-06-01,0.045277127244340354,0.04304304304304313,0.05416666666666664,0.1507276507276507,0.04070881226053638,0.41621456217539454,0.6952338017659492,0.23525423728813558,0.005964214711729587,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.08883455582722088,0.013296652911508472,0.1308641975308642,0.3554374572163328,0.1217257318952234,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.1033681765389084,0.4228559610258299,0.25377426312005746,0.6111475409836065,0.06749311294765847,0.3936670230776084,0.42678251980577553,0.010856453558504175,0.012066365007541435,0.3942960658598582,0.06812652068126518
1987-07-01,0.04918032786885246,0.04204204204204204,0.04375000000000001,0.14501039501039498,0.0282567049808429,0.41621456217539454,0.6952338017659492,0.23525423728813558,0.0,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.07579462102689488,0.005960568546538286,0.04609053497942389,0.3554374572163328,0.11556240369799686,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.09175377468060408,0.4228559610258299,0.24442846872753415,0.5678688524590164,0.06887052341597788,0.3936670230776084,0.42678251980577553,0.014475271411338864,0.012066365007541435,0.3942960658598582,0.07218167072181664
1987-08-01,0.05308352849336456,0.04704704704704704,0.04236111111111107,0.14916839916839914,0.015325670498084254,0.41621456217539454,0.6952338017659492,0.23525423728813558,0.0029821073558647937,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.06275468622656888,0.007794589637780819,0.03374485596707821,0.3554374572163328,0.10631741140215711,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.09639953542392565,0.4228559610258299,0.24299065420560745,0.5954098360655737,0.06611570247933873,0.3936670230776084,0.42678251980577553,0.004825090470446325,0.010558069381598867,0.3942960658598582,0.0859691808596918
1987-09-01,0.05152224824355972,0.04904904904904911,0.039583333333333304,0.14812889812889812,0.01340996168582373,0.41621456217539454,0.6952338017659492,0.23525423728813558,0.0,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.06356968215158926,0.014672168729940371,0.03045267489711928,0.3554374572163328,0.08243451463790447,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.09175377468060408,0.4228559610258299,0.2494608195542775,0.5363934426229509,0.06749311294765847,0.3936670230776084,0.42678251980577553,0.0193003618817853,0.012066365007541435,0.3942960658598582,0.10137875101378752
1987-10-01,0.04918032786885246,0.051051051051051066,0.04652777777777778,0.1502079002079002,0.030172413793103425,0.41621456217539454,0.6952338017659492,0.23525423728813558,0.0,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.05297473512632439,0.028885832187070137,0.037037037037037035,0.3554374572163328,0.07704160246533126,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.07549361207897798,0.4228559610258299,0.2393961179007908,0.4675409836065574,0.04269972451790627,0.3936670230776084,0.42678251980577553,0.018094089264173663,0.016591251885369585,0.3942960658598582,0.10218978102189774
1987-11-01,0.04918032786885246,0.051051051051051066,0.04097222222222224,0.15540540540540537,0.04214559386973177,0.41621456217539454,0.6952338017659492,0.07525423728813557,0.0009940357852882276,0.4997183778564531,0.3902452127405569,0.38474951046181605,0.05215973920130401,0.03530490600641906,0.03456790123456788,0.3554374572163328,0.1032357473035439,0.19264960892056213,0.2036611493140743,0.3274919462929433,0.04994192799070851,0.4228559610258299,0.23005032350826743,0.3626229508196721,0.02754820936639113,0.3936670230776084,0.42678251980577553,0.02171290711700835,0.013574660633484115,0.3942960658598582,0.111111111111111
