index,Seed crushed,Oil  produced,Meal produced
2020-05-01,0.8676123350949088,0.8942001027810275,0.831164000068676
2020-06-01,0.8782050784390926,0.9103170975464259,0.8503799115224886
2020-07-01,0.8142216257881341,0.8405318789043233,0.7732072239465396
2020-08-01,0.8402482102356222,0.8620332566349286,0.8052388301433993
2020-09-01,0.7907725238589038,0.801242669104488,0.7759943227883961
2020-10-01,0.9519594523404183,0.9588359403043661,0.9318791837482189
2020-11-01,0.9374661039976487,0.9451593493289535,0.916037932014628
2020-12-01,0.9225879077917828,0.9509362628508565,0.9043553903941428
2021-01-01,0.9347610782394596,0.9418073449697985,0.9093706421773328
2021-02-01,0.8037630801137907,0.8180956586636917,0.7840198702406138
2021-03-01,0.9817846071945479,1.0,0.9580256428354773
2021-04-01,0.9196311227686865,0.9332465634208006,0.9033214358614349
2021-05-01,0.8290632226294979,0.8465954430301293,0.8119690729319479
2021-06-01,0.8397058741980026,0.8586941644651385,0.8185447948401472
2021-07-01,0.8422212487037725,0.8595386216496097,0.8211315888371065
2021-08-01,0.6535171434750542,0.6654348438012453,0.6468034208252178
2021-09-01,0.7826507921544271,0.7513499693981113,0.7919729264156307
2021-10-01,0.8910348193045011,0.8537668730034528,0.9158967647906052
2021-11-01,0.7856486128286317,0.7640297393545455,0.8050824015978604
2021-12-01,0.7009055570035102,0.6826080556567011,0.7250005246079272
2022-01-01,0.6416656038063339,0.6249783720828137,0.6559888287126503
2022-02-01,0.6171229572286517,0.602002422326725,0.6387454430647787
2022-03-01,0.73992602492084,0.7200637345667057,0.7628753092802188
2022-04-01,0.7031968990356622,0.682264591419592,0.7222401330787237
2022-05-01,0.5756736223943748,0.5627571139707307,0.5967596399091188
2022-06-01,0.6515729408698449,0.6372707763582978,0.6685183736772727
2022-07-01,0.7777664406008951,0.7613569161559897,0.8015322366802048
2022-08-01,0.6213474111494973,0.5989241563821079,0.649010589449467
2022-09-01,0.799812566890884,0.780064096108008,0.8148496473680897
2022-10-01,0.9012427147855887,0.8710485472495746,0.9214919467914026
2022-11-01,0.8924522128752128,0.8561478807223596,0.9025545544552567
2022-12-01,0.8359339215109992,0.8162285560815121,0.8448018985083966
2023-01-01,0.890134253123423,0.8636007964238401,0.9210131228288386
2023-02-01,0.8199144905756637,0.7934488716037714,0.8374402185421241
2023-03-01,0.9429582268162434,0.9172793500520362,0.9594983603617696
2023-04-01,0.9025270197581114,0.8833874354067728,0.9160703623228496
2023-05-01,0.7732680459821106,0.7582011770751825,0.7965913838394052
2023-06-01,0.714591501183934,0.6984461471318154,0.7229593228551644
2023-07-01,0.9859225535265707,0.963941419979289,1.0000000000000002
2023-08-01,0.8393110446900421,0.8211842543598008,0.8562765046232267
2023-09-01,0.9420310429155275,0.9318520469693802,0.9485178395310198
2023-10-01,0.9999999999999999,0.9866100596284905,0.9979874132250798
2023-11-01,0.9266737277561817,0.922573347691688,0.9223484884614871
