index,Crop production index (2014-2016 = 100)
1988-11-01,0.3344970816772298
1988-12-01,0.3421330611952589
1989-01-01,0.3497690407132882
1989-02-01,0.3571364629211873
1989-03-01,0.3645038851290865
1989-04-01,0.3718713073369857
1989-05-01,0.3792387295448848
1989-06-01,0.386606151752784
1989-07-01,0.3939735739606831
1989-08-01,0.4013409961685823
1989-09-01,0.4087084183764815
1989-10-01,0.4160758405843806
1989-11-01,0.4234432627922798
1989-12-01,0.4308106850001789
1990-01-01,0.4381781072080781
1990-02-01,0.4373276757259999
1990-03-01,0.4364772442439216
1990-04-01,0.4356268127618433
1990-05-01,0.434776381279765
1990-06-01,0.4339259497976867
1990-07-01,0.4330755183156085
1990-08-01,0.4322250868335302
1990-09-01,0.4313746553514519
1990-10-01,0.4305242238693737
1990-11-01,0.4296737923872953
1990-12-01,0.4288233609052171
1991-01-01,0.4279729294231388
1991-02-01,0.4248666165359687
1991-03-01,0.4217603036487986
1991-04-01,0.4186539907616284
1991-05-01,0.4155476778744583
1991-06-01,0.4124413649872882
1991-07-01,0.4093350521001181
1991-08-01,0.406228739212948
1991-09-01,0.4031224263257779
1991-10-01,0.4000161134386077
1991-11-01,0.3969098005514376
1991-12-01,0.3938034876642675
1992-01-01,0.3906971747770974
1992-02-01,0.3952536971389694
1992-03-01,0.3998102195008415
1992-04-01,0.4043667418627135
1992-05-01,0.4089232642245854
1992-06-01,0.4134797865864575
1992-07-01,0.4180363089483295
1992-08-01,0.4225928313102015
1992-09-01,0.4271493536720736
1992-10-01,0.4317058760339456
1992-11-01,0.4362623983958176
1992-12-01,0.4408189207576897
1993-01-01,0.4453754431195617
1993-02-01,0.4470315465320299
1993-03-01,0.448687649944498
1993-04-01,0.4503437533569663
1993-05-01,0.4519998567694345
1993-06-01,0.4536559601819028
1993-07-01,0.455312063594371
1993-08-01,0.4569681670068392
1993-09-01,0.4586242704193074
1993-10-01,0.4602803738317756
1993-11-01,0.4619364772442439
1993-12-01,0.463592580656712
1994-01-01,0.4652486840691803
1994-02-01,0.4662244422959858
1994-03-01,0.4672002005227914
1994-04-01,0.468175958749597
1994-05-01,0.4691517169764027
1994-06-01,0.4701274752032083
1994-07-01,0.4711032334300139
1994-08-01,0.4720789916568195
1994-09-01,0.473054749883625
1994-10-01,0.4740305081104307
1994-11-01,0.4750062663372363
1994-12-01,0.4759820245640419
1995-01-01,0.4769577827908475
1995-02-01,0.4799566727539657
1995-03-01,0.4829555627170837
1995-04-01,0.4859544526802019
1995-05-01,0.48895334264332
1995-06-01,0.4919522326064381
1995-07-01,0.4949511225695563
1995-08-01,0.4979500125326744
1995-09-01,0.5009489024957926
1995-10-01,0.5039477924589105
1995-11-01,0.5069466824220287
1995-12-01,0.5099455723851468
1996-01-01,0.512944462348265
1996-02-01,0.5102946968883159
1996-03-01,0.5076449314283666
1996-04-01,0.5049951659684176
1996-05-01,0.5023454005084684
1996-06-01,0.4996956350485192
1996-07-01,0.4970458695885702
1996-08-01,0.494396104128621
1996-09-01,0.4917463386686718
1996-10-01,0.4890965732087227
1996-11-01,0.4864468077487734
1996-12-01,0.4837970422888245
1997-01-01,0.4811472768288752
1997-02-01,0.4851219250187989
1997-03-01,0.4890965732087227
1997-04-01,0.4930712213986464
1997-05-01,0.4970458695885702
1997-06-01,0.5010205177784939
1997-07-01,0.5049951659684176
1997-08-01,0.5089698141583414
1997-09-01,0.512944462348265
1997-10-01,0.5169191105381888
1997-11-01,0.5208937587281126
1997-12-01,0.5248684069180362
1998-01-01,0.5288430551079599
1998-02-01,0.5337934615246892
1998-03-01,0.5387438679414186
1998-04-01,0.543694274358148
1998-05-01,0.5486446807748773
1998-06-01,0.5535950871916065
1998-07-01,0.5585454936083359
1998-08-01,0.5634959000250653
1998-09-01,0.5684463064417946
1998-10-01,0.5733967128585239
1998-11-01,0.5783471192752533
1998-12-01,0.5832975256919827
1999-01-01,0.588247932108712
1999-02-01,0.5846940237046585
1999-03-01,0.5811401153006052
1999-04-01,0.5775862068965517
1999-05-01,0.5740322984924981
1999-06-01,0.5704783900884448
1999-07-01,0.5669244816843914
1999-08-01,0.563370573280338
1999-09-01,0.5598166648762846
1999-10-01,0.556262756472231
1999-11-01,0.5527088480681777
1999-12-01,0.5491549396641242
2000-01-01,0.5456010312600709
2000-02-01,0.53463494109643
2000-03-01,0.5236688509327889
2000-04-01,0.5127027607691481
2000-05-01,0.5017366706055072
2000-06-01,0.4907705804418663
2000-07-01,0.4798044902782253
2000-08-01,0.4688384001145844
2000-09-01,0.4578723099509435
2000-10-01,0.4469062197873026
2000-11-01,0.4359401296236617
2000-12-01,0.4249740394600207
2001-01-01,0.4140079492963798
2001-02-01,0.4079027464460916
2001-03-01,0.4017975435958032
2001-04-01,0.395692340745515
2001-05-01,0.3895871378952268
2001-06-01,0.3834819350449385
2001-07-01,0.3773767321946503
2001-08-01,0.371271529344362
2001-09-01,0.3651663264940737
2001-10-01,0.3590611236437855
2001-11-01,0.3529559207934972
2001-12-01,0.3468507179432091
2002-01-01,0.3407455150929208
2002-02-01,0.3538869194686146
2002-03-01,0.3670283238443083
2002-04-01,0.3801697282200021
2002-05-01,0.3933111325956958
2002-06-01,0.4064525369713896
2002-07-01,0.4195939413470834
2002-08-01,0.4327353457227771
2002-09-01,0.4458767500984709
2002-10-01,0.4590181544741647
2002-11-01,0.4721595588498585
2002-12-01,0.4853009632255524
2003-01-01,0.498442367601246
2003-02-01,0.5032316396318973
2003-03-01,0.5080209116625487
2003-04-01,0.5128101836932002
2003-05-01,0.5175994557238514
2003-06-01,0.5223887277545026
2003-07-01,0.5271779997851541
2003-08-01,0.5319672718158055
2003-09-01,0.5367565438464568
2003-10-01,0.541545815877108
2003-11-01,0.5463350879077594
2003-12-01,0.5511243599384108
2004-01-01,0.5559136319690621
2004-02-01,0.5590020410355568
2004-03-01,0.5620904501020517
2004-04-01,0.5651788591685464
2004-05-01,0.5682672682350413
2004-06-01,0.571355677301536
2004-07-01,0.5744440863680308
2004-08-01,0.5775324954345257
2004-09-01,0.5806209045010203
2004-10-01,0.5837093135675152
2004-11-01,0.58679772263401
2004-12-01,0.5898861317005049
2005-01-01,0.5929745407669996
2005-02-01,0.5907276112722455
2005-03-01,0.5884806817774912
2005-04-01,0.5862337522827371
2005-05-01,0.5839868227879828
2005-06-01,0.5817398932932287
2005-07-01,0.5794929637984744
2005-08-01,0.5772460343037202
2005-09-01,0.5749991048089662
2005-10-01,0.5727521753142119
2005-11-01,0.5705052458194577
2005-12-01,0.5682583163247035
2006-01-01,0.5660113868299493
2006-02-01,0.5648834461274034
2006-03-01,0.5637555054248576
2006-04-01,0.5626275647223117
2006-05-01,0.5614996240197656
2006-06-01,0.5603716833172199
2006-07-01,0.5592437426146739
2006-08-01,0.558115801912128
2006-09-01,0.5569878612095821
2006-10-01,0.5558599205070361
2006-11-01,0.5547319798044902
2006-12-01,0.5536040391019443
2007-01-01,0.5524760983993984
2007-02-01,0.5639793031832991
2007-03-01,0.5754825079672001
2007-04-01,0.5869857127511011
2007-05-01,0.5984889175350019
2007-06-01,0.6099921223189028
2007-07-01,0.6214953271028036
2007-08-01,0.6329985318867046
2007-09-01,0.6445017366706054
2007-10-01,0.6560049414545063
2007-11-01,0.6675081462384072
2007-12-01,0.6790113510223081
2008-01-01,0.6905145558062089
2008-02-01,0.6884914240698964
2008-03-01,0.6864682923335839
2008-04-01,0.6844451605972713
2008-05-01,0.6824220288609588
2008-06-01,0.6803988971246463
2008-07-01,0.6783757653883338
2008-08-01,0.6763526336520213
2008-09-01,0.6743295019157087
2008-10-01,0.6723063701793962
2008-11-01,0.6702832384430837
2008-12-01,0.6682601067067712
2009-01-01,0.6662369749704586
2009-02-01,0.6649031403301464
2009-03-01,0.6635693056898342
2009-04-01,0.662235471049522
2009-05-01,0.6609016364092097
2009-06-01,0.6595678017688974
2009-07-01,0.6582339671285852
2009-08-01,0.656900132488273
2009-09-01,0.6555662978479607
2009-10-01,0.6542324632076484
2009-11-01,0.6528986285673362
2009-12-01,0.6515647939270239
2010-01-01,0.6502309592867117
2010-02-01,0.6525584559745049
2010-03-01,0.6548859526622981
2010-04-01,0.6572134493500913
2010-05-01,0.6595409460378845
2010-06-01,0.6618684427256777
2010-07-01,0.6641959394134709
2010-08-01,0.6665234361012639
2010-09-01,0.668850932789057
2010-10-01,0.6711784294768502
2010-11-01,0.6735059261646434
2010-12-01,0.6758334228524366
2011-01-01,0.6781609195402298
2011-02-01,0.6821087119991405
2011-03-01,0.6860565044580513
2011-04-01,0.6900042969169621
2011-05-01,0.6939520893758728
2011-06-01,0.6978998818347835
2011-07-01,0.7018476742936942
2011-08-01,0.7057954667526051
2011-09-01,0.7097432592115157
2011-10-01,0.7136910516704263
2011-11-01,0.7176388441293371
2011-12-01,0.721586636588248
2012-01-01,0.7255344290471586
2012-02-01,0.744261825473556
2012-03-01,0.7629892218999533
2012-04-01,0.7817166183263509
2012-05-01,0.800444014752748
2012-06-01,0.8191714111791457
2012-07-01,0.8378988076055429
2012-08-01,0.8566262040319401
2012-09-01,0.8753536004583378
2012-10-01,0.8940809968847352
2012-11-01,0.9128083933111326
2012-12-01,0.9315357897375298
2013-01-01,0.9502631861639272
2013-02-01,0.9385003759802342
2013-03-01,0.9267375657965408
2013-04-01,0.9149747556128478
2013-05-01,0.9032119454291544
2013-06-01,0.8914491352454612
2013-07-01,0.8796863250617681
2013-08-01,0.8679235148780748
2013-09-01,0.8561607046943818
2013-10-01,0.8443978945106885
2013-11-01,0.8326350843269954
2013-12-01,0.8208722741433021
2014-01-01,0.809109463959609
2014-02-01,0.8136480825008057
2014-03-01,0.8181867010420023
2014-04-01,0.8227253195831989
2014-05-01,0.8272639381243956
2014-06-01,0.8318025566655924
2014-07-01,0.8363411752067891
2014-08-01,0.8408797937479857
2014-09-01,0.8454184122891824
2014-10-01,0.849957030830379
2014-11-01,0.8544956493715758
2014-12-01,0.8590342679127725
2015-01-01,0.8635728864539691
2015-02-01,0.8720861531850896
2015-03-01,0.8805994199162102
2015-04-01,0.8891126866473305
2015-05-01,0.8976259533784507
2015-06-01,0.9061392201095712
2015-07-01,0.9146524868406918
2015-08-01,0.923165753571812
2015-09-01,0.9316790203029326
2015-10-01,0.9401922870340532
2015-11-01,0.9487055537651734
2015-12-01,0.9572188204962936
2016-01-01,0.9657320872274142
2016-02-01,0.9655888566620116
2016-03-01,0.9654456260966088
2016-04-01,0.965302395531206
2016-05-01,0.9651591649658038
2016-06-01,0.965015934400401
2016-07-01,0.9648727038349982
2016-08-01,0.964729473269596
2016-09-01,0.9645862427041928
2016-10-01,0.9644430121387904
2016-11-01,0.9642997815733878
2016-12-01,0.964156551007985
2017-01-01,0.9640133204425824
2017-02-01,0.9632882157052314
2017-03-01,0.9625631109678804
2017-04-01,0.9618380062305296
2017-05-01,0.9611129014931784
2017-06-01,0.9603877967558276
2017-07-01,0.9596626920184768
2017-08-01,0.9589375872811255
2017-09-01,0.9582124825437748
2017-10-01,0.957487377806424
2017-11-01,0.9567622730690728
2017-12-01,0.956037168331722
2018-01-01,0.955312063594371
2018-02-01,0.9554642460701116
2018-03-01,0.9556164285458516
2018-04-01,0.955768611021592
2018-05-01,0.9559207934973324
2018-06-01,0.9560729759730726
2018-07-01,0.9562251584488128
2018-08-01,0.9563773409245532
2018-09-01,0.9565295234002932
2018-10-01,0.956681705876034
2018-11-01,0.9568338883517744
2018-12-01,0.9569860708275146
2019-01-01,0.9571382533032547
2019-02-01,0.9607100655279835
2019-03-01,0.9642818777527122
2019-04-01,0.9678536899774411
2019-05-01,0.9714255022021698
2019-06-01,0.9749973144268986
2019-07-01,0.9785691266516272
2019-08-01,0.9821409388763562
2019-09-01,0.9857127511010848
2019-10-01,0.9892845633258136
2019-11-01,0.9928563755505424
2019-12-01,0.9964281877752712
2020-01-01,1.0
2020-02-01,0.9756687077022236
2020-03-01,0.9513374154044472
2020-04-01,0.9270061231066709
2020-05-01,0.9026748308088944
2020-06-01,0.8783435385111182
2020-07-01,0.8540122462133417
2020-08-01,0.8296809539155654
2020-09-01,0.8053496616177891
2020-10-01,0.7810183693200128
2020-11-01,0.7566870770222366
2020-12-01,0.7323557847244602
2021-01-01,0.7080244924266839
2021-02-01,0.7294464138647188
2021-03-01,0.7508683353027535
2021-04-01,0.7722902567407884
2021-05-01,0.7937121781788234
2021-06-01,0.8151340996168581
2021-07-01,0.836556021054893
2021-08-01,0.8579779424929281
2021-09-01,0.8793998639309628
2021-10-01,0.9008217853689976
2021-11-01,0.9222437068070326
2021-12-01,0.9436656282450672
2022-01-01,0.9650875496831022
