index,"Milk sold off farms, total",Fluid purposes,Industrial purposes
2020-04-01,0.7424330934605239,0.4737475506457036,0.6826748844375963
2020-05-01,0.8199028097857837,0.3550367981732059,0.780764252696456
2020-06-01,0.7853983579090622,0.2889852344437074,0.7608258859784283
2020-07-01,0.8763007375928411,0.37603567185595477,0.8307180277349768
2020-08-01,0.8909177863227562,0.22458457408236,0.8749984591679507
2020-09-01,0.8147544245941316,0.37213213398546596,0.772406779661017
2020-10-01,0.8816320766223513,0.5278724947155662,0.8055130970724191
2020-11-01,0.8209267093344974,0.46771481030040274,0.7592419106317412
2020-12-01,0.9357446863144112,0.6921605233517969,0.8246471494607088
2021-01-01,0.9586395937782859,0.33983922978414816,0.9170015408320493
2021-02-01,0.7006169075023911,0.1568975359881506,0.7058151001540831
2021-03-01,0.9478902533750171,0.5626957554811534,0.8621694915254237
2021-04-01,0.8705328771256347,0.286022865783099,0.8431587057010785
2021-05-01,0.9480988849445042,0.2933362134139754,0.9161694915254237
2021-06-01,0.8822515518979053,0.17437859688642732,0.8767057010785824
2021-07-01,0.964096111749488,0.10434635026923589,0.9692758089368259
2021-08-01,0.9394230213702923,0.2175643775168563,0.9229707241910632
2021-09-01,0.8322826861475057,0.29927637973863286,0.8037873651771956
2021-10-01,0.8803802872054285,0.2971934642741427,0.8503790446841295
2021-11-01,0.7896383933443323,0.4206254917994845,0.7386070878274267
2021-12-01,0.8355758552289494,0.5146189807600328,0.7639414483821263
2022-01-01,0.8803706580560675,0.3003409809760389,0.849744221879815
2022-02-01,0.6534597533653876,0.05091571135420381,0.681704160246533
2022-03-01,0.8978090475487397,0.4205946337926032,0.8424684129429891
2022-04-01,0.8574885894580073,0.19732152500270006,0.8483513097072419
2022-05-01,0.9723161955872821,0.20347769737552657,0.9573682588597843
2022-06-01,0.8763970290864505,0.16544520389428063,0.872869029275809
2022-07-01,0.9446163425922953,0.05643929458596286,0.9601417565485362
2022-08-01,0.9373720125564109,0.23286994892999857,0.9179476117103236
2022-09-01,0.8581048550171078,0.2806690015891875,0.8322958397534668
2022-10-01,0.9358409778080206,0.28360051224291416,0.9063451463790446
2022-11-01,0.8506454739788287,0.3576288707512383,0.8097627118644068
2022-12-01,0.9278231061068065,0.40740283585083237,0.8739167950693374
2023-01-01,0.9463335408949973,0.31404193603135155,0.9103389830508475
2023-02-01,0.699814478388979,0.0,0.736382126348228
2023-03-01,0.9313666330716344,0.4367796584018637,0.871457627118644
2023-04-01,0.892153527157411,0.04037770200422752,0.9129799691833589
2023-05-01,0.9826482728515762,0.3689537592766885,0.9342403697996917
2023-06-01,0.9191632911148631,0.173915726783207,0.9122403697996917
2023-07-01,1.0,0.12310801845308816,1.0
2023-08-01,0.9591178415298796,0.3655593785197415,0.9123204930662558
2023-09-01,0.8442099924892634,0.23840896116519827,0.8273929121725732
2023-10-01,0.9036539412108335,0.4048107632728004,0.8512326656394453
2023-11-01,0.7971876464433132,0.4084365790813571,0.7482896764252696
2023-12-01,0.8819883551487062,0.42735253729961586,0.8259291217257319
2024-01-01,0.9248316503720062,0.42591763997963383,0.8673497688751926
2024-02-01,0.7883641359122335,0.1591038834801659,0.7896178736517718
