category,top_experiment,mean_score,path,scores
food_cpi: Meat,ag_global_all_TemporalFusionTransformerModel_exp1_human_,0.02314183879448949,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.015055573983254614, 0.015542292296265121, 0.034629033837975526, 0.031589155550280586, 0.022430852378186865, 0.019604124720974222]"
food_cpi: Meat,ag_local_AutoETSModel,0.025301385155378008,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.0170243528582597, 0.009480868957196346, 0.031814290261905485, 0.04263342697317321, 0.04120629998055783, 0.009649071901175485]"
food_cpi: Meat,ag_local_ChronosModel,0.025333043352292275,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.020262183280397562, 0.01334410313796895, 0.033815989434218735, 0.04230795806766198, 0.030830642367831174, 0.011437383825675235]"
food_cpi: Meat,ag_global_all_TemporalFusionTransformerModel_exp5_climate_,0.026253183835940015,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.013257525886088282, 0.020329356922154096, 0.03263680584471629, 0.04522434283414722, 0.024006151605023826, 0.0220649199235104]"
food_cpi: Meat,ag_local_SimpleFeedForwardModel,0.026648771010751318,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.017698408993604423, 0.03547136872704303, 0.025728140125629153, 0.055202438144410476, 0.020662433311726677, 0.005129836762094127]"
food_cpi: Meat,ag_local_AutoARIMAModel,0.026723639741903157,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.024655710683982233, 0.017687201591241826, 0.032269028215397885, 0.049346148624640554, 0.019476902121044738, 0.016906847215111716]"
food_cpi: Meat,ag_global_all_TemporalFusionTransformerModel_exp5_manufacturing_,0.028953120673356095,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.020536366094132594, 0.01635507051866454, 0.033767178058158036, 0.03981723060335232, 0.03675388310856013, 0.026488995657268984]"
food_cpi: Meat,ag_global_all_SimpleFeedForwardModel_exp5_geopolitical_,0.029360392242404068,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.019503726274221835, 0.024453057404917364, 0.03304273445738227, 0.06656322356677409, 0.020212526886587822, 0.012387084864541027]"
food_cpi: Other food products and non-alcoholic beverages,ag_local_AutoETSModel,0.025322140605283594,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.0056327211623371535, 0.00560224015728568, 0.016518378675169705, 0.07127014100942031, 0.04535871380040606, 0.007550648827082637]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_all_SimpleFeedForwardModel_exp5_geopolitical_,0.02652873521384938,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.004883106671796105, 0.01268094071445653, 0.015622603067011548, 0.07065205378523226, 0.04756324077728561, 0.0077704662673142195]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_all_ChronosModel,0.02809434733966187,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.006474179547532137, 0.011967665174608321, 0.019092676052525723, 0.07473675013347168, 0.04866923996511303, 0.007625573164720316]"
food_cpi: Other food products and non-alcoholic beverages,ag_local_ChronosModel,0.02869603047547517,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.008872337553693169, 0.011177457273853815, 0.0166854482361343, 0.07741319748030712, 0.05167776071408137, 0.006349981594781264]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_all_TemporalFusionTransformerModel_exp5_climate_,0.03065851365689631,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.00669348429856759, 0.013435605148641295, 0.01928203986887424, 0.0783377445098577, 0.05952303013407483, 0.0066791779813622]"
food_cpi: Other food products and non-alcoholic beverages,ag_local_TemporalFusionTransformerModel,0.0316098459112373,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.012615555976243205, 0.011859104984157813, 0.020569554666717546, 0.05965102077553963, 0.06240202966292455, 0.022561809401841028]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_cpi_with_covariates_TemporalFusionTransformerModel_exp5_climate_,0.032176109277520716,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.007528423531331251, 0.01516904334043582, 0.026922865842228354, 0.07440247970107257, 0.06498297178525042, 0.004050871464805865]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_all_TemporalFusionTransformerModel_exp1_human_,0.03247588190857724,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.00980113975951185, 0.014042037495118025, 0.024856754538425622, 0.08330242328568521, 0.058200574350252735, 0.004652362022470009]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_all_TemporalFusionTransformerModel_exp1_llm_,0.03249220812466944,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.009010818997585844, 0.010470715444904851, 0.02466964796805771, 0.07933614399044811, 0.06436992365481799, 0.007095998692202164]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_all_SimpleFeedForwardModel_exp5_climate_,0.03267138748983997,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.007738782832051784, 0.008388456418551876, 0.014686182234727526, 0.06754325010212567, 0.08598126806494592, 0.011690385286637055]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_cpi_with_covariates_TemporalFusionTransformerModel_exp5_geopolitical_,0.03331661438921254,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.007709954038607882, 0.008885322391768964, 0.024667099406697673, 0.07560143694534321, 0.06001556121069913, 0.0230203123421584]"
food_cpi: Other food products and non-alcoholic beverages,ag_local_AutoARIMAModel,0.03368443939935483,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.017498042623909894, 0.008716776275418947, 0.020297493320691404, 0.07240638751560795, 0.041874344221373525, 0.04131359243912724]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_cpi_with_covariates_TemporalFusionTransformerModel_exp5_manufacturing_,0.03431344800728711,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.0062343941363244455, 0.011758476128206475, 0.027980639126898077, 0.08209787409584922, 0.06483680134303786, 0.012972503213406593]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_all_TemporalFusionTransformerModel_exp5_manufacturing_,0.035499111716595054,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.010234193587705496, 0.017234589418652864, 0.029712270850130187, 0.07924156379949686, 0.0692185440091282, 0.007353508634456752]"
food_cpi: Other food products and non-alcoholic beverages,ag_global_all_TemporalFusionTransformerModel_exp5_geopolitical_,0.03560639103259199,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.009726110322363285, 0.01777489287993492, 0.02462170577334208, 0.08975703044045352, 0.06226183024117095, 0.009496776538287201]"
food_cpi: Vegetables and vegetable preparations,ag_local_PatchTSTModel,0.03908925899935298,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.065094152320756, 0.02101983881170371, 0.03925373566484801, 0.03671973390128081, 0.057490313767225194, 0.01495777953030415]"
food_cpi: Vegetables and vegetable preparations,ag_global_cpi_with_covariates_TemporalFusionTransformerModel_exp5_climate_,0.04063627556367406,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.07188117893756304, 0.03558445386551243, 0.036559998297121164, 0.031358480806177653, 0.03877079293413574, 0.02966274854153432]"
food_cpi: Vegetables and vegetable preparations,ag_global_cpi_with_covariates_TemporalFusionTransformerModel_exp1_llm_,0.04084221631345763,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.088876731010896, 0.025303881825463417, 0.031192232792444374, 0.034317508484956696, 0.03750916492638724, 0.027853778840598056]"
food_cpi: Vegetables and vegetable preparations,ag_global_all_DeepARModel,0.0435751357733899,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.0529198458948327, 0.034918366585938186, 0.025046361186461842, 0.05106665393822473, 0.08317935044941654, 0.014320236585465433]"
food_cpi: Vegetables and vegetable preparations,ag_local_SimpleFeedForwardModel,0.04534832936140762,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.06631594013218584, 0.031142444090982133, 0.03391011498611477, 0.04185294797549083, 0.0796154637404909, 0.019253065243181284]"
food_cpi: Vegetables and vegetable preparations,ag_global_all_TemporalFusionTransformerModel_exp1_human_,0.045714708923006865,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.07931690445467277, 0.030900277718149387, 0.04333187063882925, 0.0542997447108752, 0.03994209630770993, 0.026497359707804646]"
food_cpi: Vegetables and vegetable preparations,ag_global_cpi_with_covariates_TemporalFusionTransformerModel_exp5_geopolitical_,0.04668890650715199,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.0833897946512057, 0.027654001462864716, 0.03268559139747004, 0.06268598897325986, 0.0428920078702551, 0.0308260546878565]"
food_cpi: Vegetables and vegetable preparations,ag_global_cpi_with_covariates_TemporalFusionTransformerModel,0.04773977465185578,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.07520614503912852, 0.021594578682387868, 0.045792399158344876, 0.056424805029278574, 0.05339872857029069, 0.03402199143170421]"
food_cpi: Vegetables and vegetable preparations,ag_local_DeepARModel,0.049515904636462105,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.07549552699172918, 0.03886756243120812, 0.03511804680339519, 0.05400574293840138, 0.08315758241358566, 0.010450966240453111]"
food_cpi: Vegetables and vegetable preparations,ag_local_DLinearModel,0.05008058411883612,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.07204074620510698, 0.022613582858859928, 0.027800214817736552, 0.068852857396832, 0.07804501731765288, 0.031131086116828348]"
food_cpi: Vegetables and vegetable preparations,Mixtral-8x7B-Instruct-v0.1_basic_desc_75_item,0.05031894347423412,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.09184011321227141, 0.03207650818323784, 0.01998642568729106, 0.06983711034993836, 0.07650609701909875, 0.011667406393567364]"
food_cpi: Vegetables and vegetable preparations,ag_global_all_TemporalFusionTransformerModel_exp1_llm_,0.050331255995014125,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.06957143642182513, 0.04220260654576086, 0.07051142116620451, 0.04679883037310959, 0.04879830047378575, 0.024104940989398953]"
food_cpi: Vegetables and vegetable preparations,ag_global_all_SimpleFeedForwardModel_exp5_geopolitical_,0.050433659020798244,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.08202989837097907, 0.029594607657320242, 0.049674935181546344, 0.07292926146442523, 0.04597584346122665, 0.022397407989291938]"
food_cpi: Vegetables and vegetable preparations,claude-3-5-sonnet-20240620_report_False,0.0507301135458439,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.09116927127065212, 0.027326442798648057, 0.0314956513996014, 0.049690118351580624, 0.07645848359222296, 0.02824071386235819]"
food_cpi: Vegetables and vegetable preparations,ag_global_all_SimpleFeedForwardModel_exp5_climate_,0.05121643764771391,f'./output/{exp_test_description}/{EXPERIMENT_NAME}/random_seed_42/{cutoff_date}/forecasts/{category}.csv',"[0.07914365510820472, 0.0249676680745125, 0.04467659156529398, 0.061765846248985116, 0.07087832155937392, 0.02586654332991322]"
