Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",1992,1992,1000 USD,1085509,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",1993,1993,1000 USD,1321428,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",1994,1994,1000 USD,1408686,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",1995,1995,1000 USD,1246328,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",1996,1996,1000 USD,1146351,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",1997,1997,1000 USD,1213462,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",1998,1998,1000 USD,1139411,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",1999,1999,1000 USD,1243733,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,1000 USD,1289048,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,1000 USD,1486466,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,1000 USD,1511182,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,1000 USD,1316489,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,1000 USD,526461,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,1000 USD,578258,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,1000 USD,688330,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,1000 USD,948979,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,1000 USD,891467,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,1000 USD,1016670,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,1000 USD,975444,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,1000 USD,1169794,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,1000 USD,1256108,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,1000 USD,1224480,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,1000 USD,1137980,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,1000 USD,1139683,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,1000 USD,1028952,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,1000 USD,955243,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,1000 USD,953962,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,1000 USD,824486,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,1000 USD,1045899,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,1000 USD,860948,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21111.01,"Meat of cattle with the bone, fresh or chilled",2022,2022,1000 USD,873922,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1961,1961,1000 USD,21908,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1962,1962,1000 USD,11433,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1963,1963,1000 USD,10255,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1964,1964,1000 USD,13455,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1965,1965,1000 USD,7727,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1966,1966,1000 USD,8651,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1967,1967,1000 USD,9567,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1968,1968,1000 USD,9129,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1969,1969,1000 USD,5866,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1970,1970,1000 USD,3548,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1971,1971,1000 USD,3257,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1972,1972,1000 USD,14834,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1973,1973,1000 USD,15091,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1974,1974,1000 USD,24168,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1975,1975,1000 USD,30089,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1976,1976,1000 USD,70175,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1977,1977,1000 USD,43458,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1978,1978,1000 USD,41534,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1979,1979,1000 USD,37851,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1980,1980,1000 USD,33796,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1981,1981,1000 USD,43812,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1982,1982,1000 USD,46528,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1983,1983,1000 USD,55447,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1984,1984,1000 USD,74420,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1985,1985,1000 USD,59824,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1986,1986,1000 USD,69014,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1987,1987,1000 USD,75480,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1988,1988,1000 USD,69288,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1989,1989,1000 USD,84583,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1990,1990,1000 USD,109543,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1991,1991,1000 USD,105647,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1992,1992,1000 USD,126941,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1993,1993,1000 USD,134028,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1994,1994,1000 USD,130858,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1995,1995,1000 USD,131347,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1996,1996,1000 USD,153183,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1997,1997,1000 USD,184505,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1998,1998,1000 USD,235897,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",1999,1999,1000 USD,235283,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2000,2000,1000 USD,268323,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2001,2001,1000 USD,266513,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2002,2002,1000 USD,310838,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2003,2003,1000 USD,267832,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2004,2004,1000 USD,320131,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2005,2005,1000 USD,327994,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2006,2006,1000 USD,353685,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2007,2007,1000 USD,414270,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2008,2008,1000 USD,421861,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2009,2009,1000 USD,416609,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2010,2010,1000 USD,426829,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2011,2011,1000 USD,438798,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2012,2012,1000 USD,482870,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2013,2013,1000 USD,487189,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2014,2014,1000 USD,479913,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2015,2015,1000 USD,521827,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2016,2016,1000 USD,473086,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2017,2017,1000 USD,426603,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2018,2018,1000 USD,411520,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2019,2019,1000 USD,409782,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2020,2020,1000 USD,462759,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2021,2021,1000 USD,439707,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21121,"Meat of chickens, fresh or chilled",2022,2022,1000 USD,443262,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1961,1961,1000 USD,58449,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1962,1962,1000 USD,48177,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1963,1963,1000 USD,156744,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1964,1964,1000 USD,85960,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1965,1965,1000 USD,56081,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1966,1966,1000 USD,55843,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1967,1967,1000 USD,36709,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1968,1968,1000 USD,56593,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1969,1969,1000 USD,118296,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1970,1970,1000 USD,34857,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1971,1971,1000 USD,21053,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1972,1972,1000 USD,57771,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1973,1973,1000 USD,74438,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1974,1974,1000 USD,116400,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1975,1975,1000 USD,178255,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1976,1976,1000 USD,371816,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1977,1977,1000 USD,382017,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1978,1978,1000 USD,216209,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1979,1979,1000 USD,125904,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1980,1980,1000 USD,59254,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1981,1981,1000 USD,72497,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1982,1982,1000 USD,53398,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1983,1983,1000 USD,57119,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1984,1984,1000 USD,47080,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1985,1985,1000 USD,61442,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1986,1986,1000 USD,51219,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1987,1987,1000 USD,61882,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1988,1988,1000 USD,42223,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1989,1989,1000 USD,34071,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1990,1990,1000 USD,31528,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1991,1991,1000 USD,36965,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1992,1992,1000 USD,38695,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1993,1993,1000 USD,59757,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1994,1994,1000 USD,86935,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1995,1995,1000 USD,88112,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1996,1996,1000 USD,121545,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1997,1997,1000 USD,172494,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1998,1998,1000 USD,184506,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",1999,1999,1000 USD,174332,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2000,2000,1000 USD,177916,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2001,2001,1000 USD,240223,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2002,2002,1000 USD,244919,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2003,2003,1000 USD,241742,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2004,2004,1000 USD,281381,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2005,2005,1000 USD,392756,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2006,2006,1000 USD,407972,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2007,2007,1000 USD,494516,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2008,2008,1000 USD,570185,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2009,2009,1000 USD,513147,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2010,2010,1000 USD,512221,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2011,2011,1000 USD,550570,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2012,2012,1000 USD,624113,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2013,2013,1000 USD,545488,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2014,2014,1000 USD,522413,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2015,2015,1000 USD,517488,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2016,2016,1000 USD,522741,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2017,2017,1000 USD,557037,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2018,2018,1000 USD,579115,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2019,2019,1000 USD,631669,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2020,2020,1000 USD,747631,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2021,2021,1000 USD,698113,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21113.01,"Meat of pig with the bone, fresh or chilled",2022,2022,1000 USD,600601,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1961,1961,1000 USD,121031,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1962,1962,1000 USD,137248,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1963,1963,1000 USD,173982,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1964,1964,1000 USD,136306,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1965,1965,1000 USD,112181,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1966,1966,1000 USD,202600,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1967,1967,1000 USD,179400,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1968,1968,1000 USD,258670,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1969,1969,1000 USD,271902,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1970,1970,1000 USD,253427,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1971,1971,1000 USD,158101,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1972,1972,1000 USD,236397,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1973,1973,1000 USD,173662,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1974,1974,1000 USD,116515,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1975,1975,1000 USD,135843,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1976,1976,1000 USD,121407,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1977,1977,1000 USD,101823,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1978,1978,1000 USD,116283,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1979,1979,1000 USD,147670,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1980,1980,1000 USD,106746,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1981,1981,1000 USD,78025,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1982,1982,1000 USD,79629,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1983,1983,1000 USD,103945,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1984,1984,1000 USD,71968,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1985,1985,1000 USD,87474,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1986,1986,1000 USD,120864,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1987,1987,1000 USD,111455,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1988,1988,1000 USD,103602,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1989,1989,1000 USD,93954,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1990,1990,1000 USD,110250,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21115,"Meat of sheep, fresh or chilled",1991,1991,1000 USD,107449,E,Estimated value
